"Area_14.Prodotto_1.Zona","Area_14.Prodotto_1.Area","Area_14.Prodotto_1.Sottoarea","Area_14.Prodotto_1.Latitudine","Area_14.Prodotto_1.Longitudine","Area_14.Prodotto_1.Categoria_prodotto","Area_14.Prodotto_1.Data","Area_14.Prodotto_1.Day","Area_14.Prodotto_1.Season","Area_14.Prodotto_1.Vendite"
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-10","martedì","inverno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-11","mercoledì","inverno",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-12","giovedì","inverno",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-13","venerdì","inverno",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-14","sabato","inverno",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-15","festivo","inverno",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-16","lunedì","inverno",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-17","martedì","inverno",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-18","mercoledì","inverno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-19","giovedì","inverno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-20","venerdì","inverno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-21","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-22","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-23","lunedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-24","martedì","primavera",15
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-25","mercoledì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-26","giovedì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-27","venerdì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-28","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-29","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-30","lunedì","primavera",14
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-03-31","martedì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-01","mercoledì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-02","giovedì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-03","venerdì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-04","sabato","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-05","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-06","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-07","martedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-08","mercoledì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-09","giovedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-10","venerdì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-11","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-12","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-13","lunedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-14","martedì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-15","mercoledì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-16","giovedì","primavera",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-17","venerdì","primavera",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-18","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-19","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-20","lunedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-21","martedì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-22","mercoledì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-23","giovedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-24","venerdì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-25","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-26","festivo","primavera",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-27","lunedì","primavera",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-28","martedì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-29","mercoledì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-04-30","giovedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-01","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-02","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-03","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-04","lunedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-05","martedì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-06","mercoledì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-07","giovedì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-08","venerdì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-09","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-10","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-11","lunedì","primavera",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-12","martedì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-13","mercoledì","primavera",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-14","giovedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-15","venerdì","primavera",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-16","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-17","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-18","lunedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-19","martedì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-20","mercoledì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-21","giovedì","primavera",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-22","venerdì","primavera",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-23","sabato","primavera",3
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-24","festivo","primavera",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-25","lunedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-26","martedì","primavera",14
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-27","mercoledì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-28","giovedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-29","venerdì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-30","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-05-31","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-01","lunedì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-02","festivo","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-03","mercoledì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-04","giovedì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-05","venerdì","primavera",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-06","sabato","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-07","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-08","lunedì","primavera",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-09","martedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-10","mercoledì","primavera",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-11","giovedì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-12","venerdì","primavera",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-13","sabato","primavera",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-14","festivo","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-15","lunedì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-16","martedì","primavera",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-17","mercoledì","primavera",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-18","giovedì","primavera",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-19","venerdì","primavera",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-20","sabato","primavera",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-21","festivo","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-22","lunedì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-23","martedì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-24","mercoledì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-25","giovedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-26","venerdì","estate",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-27","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-28","festivo","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-29","lunedì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-06-30","martedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-01","mercoledì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-02","giovedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-03","venerdì","estate",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-04","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-05","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-06","lunedì","estate",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-07","martedì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-08","mercoledì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-09","giovedì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-10","venerdì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-11","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-12","festivo","estate",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-13","lunedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-14","martedì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-15","mercoledì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-16","giovedì","estate",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-17","venerdì","estate",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-18","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-19","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-20","lunedì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-21","martedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-22","mercoledì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-23","giovedì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-24","venerdì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-25","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-26","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-27","lunedì","estate",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-28","martedì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-29","mercoledì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-30","giovedì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-07-31","venerdì","estate",14
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-01","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-02","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-03","lunedì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-04","martedì","estate",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-05","mercoledì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-06","giovedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-07","venerdì","estate",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-08","sabato","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-09","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-10","lunedì","estate",4
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-11","martedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-12","mercoledì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-13","giovedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-14","venerdì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-15","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-16","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-17","lunedì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-18","martedì","estate",4
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-19","mercoledì","estate",3
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-20","giovedì","estate",4
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-21","venerdì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-22","sabato","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-23","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-24","lunedì","estate",5
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-25","martedì","estate",4
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-26","mercoledì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-27","giovedì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-28","venerdì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-29","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-30","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-08-31","lunedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-01","martedì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-02","mercoledì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-03","giovedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-04","venerdì","estate",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-05","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-06","festivo","estate",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-07","lunedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-08","martedì","estate",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-09","mercoledì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-10","giovedì","estate",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-11","venerdì","estate",11
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-12","sabato","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-13","festivo","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-14","lunedì","estate",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-15","martedì","estate",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-16","mercoledì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-17","giovedì","estate",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-18","venerdì","estate",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-19","sabato","estate",3
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-20","festivo","estate",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-21","lunedì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-22","martedì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-23","mercoledì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-24","giovedì","autunno",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-25","venerdì","autunno",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-26","sabato","autunno",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-27","festivo","autunno",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-28","lunedì","autunno",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-29","martedì","autunno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-09-30","mercoledì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-01","giovedì","autunno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-02","venerdì","autunno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-03","sabato","autunno",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-04","festivo","autunno",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-05","lunedì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-06","martedì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-07","mercoledì","autunno",13
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-08","giovedì","autunno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-09","venerdì","autunno",12
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-10","sabato","autunno",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-11","festivo","autunno",0
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-12","lunedì","autunno",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-13","martedì","autunno",7
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-14","mercoledì","autunno",6
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-15","giovedì","autunno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-16","venerdì","autunno",17
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-17","sabato","autunno",3
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-18","festivo","autunno",1
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-19","lunedì","autunno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-20","martedì","autunno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-21","mercoledì","autunno",8
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-22","giovedì","autunno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-23","venerdì","autunno",10
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-24","sabato","autunno",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-25","festivo","autunno",2
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-26","lunedì","autunno",9
"Zona_6","Area_14","Sottoarea_106",43.99437259,12.39047588,"Prodotto_1","2015-10-27","martedì","autunno",11
